"Time","Q3:Device voltage"
1.1399999999999999e-05,3.7080584138809134
1.15e-05,3.7115550375716984
1.1599999999999999e-05,3.7152142568604458
1.17e-05,3.7190026890495163
1.1799999999999999e-05,3.7228936120763891
1.19e-05,3.7268656449032105
1.2e-05,3.7309018816918238
1.2099999999999999e-05,3.7349881899230195
1.22e-05,3.7391135348271205
1.2299999999999999e-05,3.7432692619786421
1.24e-05,3.7474485820988384
1.2499999999999999e-05,3.7516451360479213
1.26e-05,3.7558553963354444
1.2699999999999999e-05,0
1.2799999999999999e-05,0
1.29e-05,0
1.2999999999999999e-05,0
1.31e-05,0
1.3199999999999999e-05,0
1.33e-05,0
1.3399999999999999e-05,0
1.3499999999999999e-05,0
1.3599999999999999e-05,0
1.3699999999999999e-05,0
1.38e-05,0
1.3899999999999999e-05,0
1.4e-05,0
1.4099999999999999e-05,0
1.42e-05,0
1.4299999999999999e-05,0
1.4399999999999999e-05,0
1.45e-05,0
1.4599999999999999e-05,0
1.47e-05,0
1.4799999999999999e-05,0
1.49e-05,0
1.4999999999999999e-05,0
1.5099999999999999e-05,0
1.52e-05,0
1.5299999999999999e-05,0
1.5399999999999998e-05,3.8914624753902758
1.5500000000000001e-05,3.8943440852740032
1.56e-05,3.8974754910789766
1.5699999999999999e-05,3.9008065789077495
1.5799999999999998e-05,3.9042971505952444
1.59e-05,3.9079149631074714
1.5999999999999999e-05,3.911634155689617
1.6099999999999998e-05,3.9154339879538855
1.6200000000000001e-05,3.9192978274461563
1.63e-05,3.9232123373602619
1.6399999999999999e-05,3.9271668248734839
1.6499999999999998e-05,3.9311527183053196
1.66e-05,3.9351631476321467
1.6699999999999999e-05,0
1.6799999999999998e-05,0
1.6900000000000001e-05,0
1.7e-05,0
1.7099999999999999e-05,0
1.7199999999999998e-05,0
1.73e-05,0
1.7399999999999999e-05,0
1.7499999999999998e-05,0
1.7600000000000001e-05,0
1.77e-05,0
1.7799999999999999e-05,0
1.7899999999999998e-05,0
1.8e-05,0
1.8099999999999999e-05,0
1.8199999999999999e-05,0
1.8299999999999998e-05,0
1.84e-05,0
1.8499999999999999e-05,0
1.8599999999999998e-05,0
1.8700000000000001e-05,0
1.88e-05,0
1.8899999999999999e-05,0
1.8999999999999998e-05,0
1.91e-05,0
1.9199999999999999e-05,0
1.9299999999999998e-05,0
1.9400000000000001e-05,4.0698618314132018
1.95e-05,4.0721813135817948
1.9599999999999999e-05,4.0748396474472699
1.9699999999999998e-05,4.0777693283042868
1.98e-05,4.080916201497228
1.9899999999999999e-05,4.0842368229502419
1.9999999999999998e-05,4.0876963415925562
2.0100000000000001e-05,4.0912668004704527
2.02e-05,4.0949257737146381
2.0299999999999999e-05,4.0986552729652335
2.0399999999999998e-05,4.1024408700324786
2.05e-05,4.1062709929615036
2.0599999999999999e-05,4.110136361320806
2.0699999999999998e-05,0
2.0799999999999997e-05,0
2.09e-05,0
2.0999999999999999e-05,0
2.1099999999999998e-05,0
2.12e-05,0
2.1299999999999999e-05,0
2.1399999999999998e-05,0
2.1499999999999997e-05,0
2.16e-05,0
2.1699999999999999e-05,0
2.1799999999999998e-05,0
2.19e-05,0
2.1999999999999999e-05,0
2.2099999999999998e-05,0
2.2199999999999998e-05,0
2.23e-05,0
2.2399999999999999e-05,0
2.2499999999999998e-05,0
2.26e-05,0
2.27e-05,0
2.2799999999999999e-05,0
2.2899999999999998e-05,0
2.3e-05,0
2.3099999999999999e-05,0
2.3199999999999998e-05,0
2.3300000000000001e-05,0
2.34e-05,4.2452051315042478
2.3499999999999999e-05,4.2469803175204657
2.3599999999999998e-05,4.2491857445914949
2.37e-05,4.251735950946415
2.3799999999999999e-05,4.2545623731536262
2.3899999999999998e-05,4.2576100051378187
2.4000000000000001e-05,4.2608347178675885
2.41e-05,4.2642011089125749
2.4199999999999999e-05,4.2676807771692884
2.4299999999999998e-05,4.2712509386510371
2.44e-05,4.2748933159732383
2.4499999999999999e-05,4.2785932473490922
2.4599999999999998e-05,4.2823389717558262
2.4699999999999997e-05,0
2.48e-05,0
2.4899999999999999e-05,0
2.4999999999999998e-05,0
2.51e-05,0
2.5199999999999999e-05,0
2.5299999999999998e-05,0
2.5399999999999997e-05,0
2.55e-05,0
2.5599999999999999e-05,0
2.5699999999999998e-05,0
2.58e-05,0
2.5899999999999999e-05,0
2.5999999999999998e-05,0
2.6099999999999997e-05,0
2.62e-05,0
2.6299999999999999e-05,0
2.6399999999999998e-05,0
2.65e-05,0
2.6599999999999999e-05,0
2.6699999999999998e-05,0
2.6799999999999998e-05,0
2.69e-05,0
2.6999999999999999e-05,0
2.7099999999999998e-05,0
2.7199999999999997e-05,0
2.73e-05,0
2.7399999999999999e-05,4.4184325987305417
2.7499999999999998e-05,4.4196652512677481
2.76e-05,4.4214220605652788
2.7699999999999999e-05,4.4235990593924246
2.7799999999999998e-05,4.4261128364415265
2.7899999999999997e-05,4.4288964722780939
2.8e-05,4.4318962788515242
2.8099999999999999e-05,4.4350691836388005
2.8199999999999998e-05,4.4383806309304408
2.83e-05,4.4418028980364763
2.8399999999999999e-05,4.4453137443852562
2.8499999999999998e-05,4.4488953276895185
2.8599999999999997e-05,4.4525333343779421
2.87e-05,0
2.8799999999999999e-05,0
2.8899999999999998e-05,0
2.9e-05,0
2.9099999999999999e-05,0
2.9199999999999998e-05,0
2.9299999999999997e-05,0
2.94e-05,0
2.9499999999999999e-05,0
2.9599999999999998e-05,0
2.97e-05,0
2.9799999999999999e-05,0
2.9899999999999998e-05,0
2.9999999999999997e-05,0
3.01e-05,0
3.0199999999999999e-05,0
3.0299999999999998e-05,0
3.04e-05,0
3.0499999999999999e-05,0
3.0599999999999998e-05,0
3.0700000000000001e-05,0
3.0799999999999996e-05,0
3.0899999999999999e-05,0
3.1000000000000001e-05,0
3.1099999999999997e-05,0
3.1199999999999999e-05,0
3.1300000000000002e-05,0
3.1399999999999998e-05,4.5900017548202747
3.15e-05,4.5906867718453892
3.1599999999999996e-05,4.591992349831755
3.1699999999999998e-05,4.5937955007081914
3.18e-05,4.595997552281907
3.1899999999999996e-05,4.5985193407580827
3.1999999999999999e-05,4.6012973539369915
3.2100000000000001e-05,4.6042806368764362
3.2199999999999997e-05,4.6074283092985988
3.2299999999999999e-05,4.610707573826307
3.2400000000000001e-05,4.6140921179847965
3.2499999999999997e-05,4.6175608321202137
3.26e-05,4.6210967807938754
3.2699999999999995e-05,0
3.2799999999999998e-05,0
3.29e-05,0
3.2999999999999996e-05,0
3.3099999999999998e-05,0
3.3200000000000001e-05,0
3.3299999999999996e-05,0
3.3399999999999999e-05,0
3.3500000000000001e-05,0
3.3599999999999997e-05,0
3.3699999999999999e-05,0
3.3800000000000002e-05,0
3.3899999999999997e-05,0
3.4e-05,0
3.4099999999999995e-05,0
3.4199999999999998e-05,0
3.43e-05,0
3.4399999999999996e-05,0
3.4499999999999998e-05,0
3.4600000000000001e-05,0
3.4699999999999996e-05,0
3.4799999999999999e-05,0
3.4900000000000001e-05,0
3.4999999999999997e-05,0
3.5099999999999999e-05,0
3.5200000000000002e-05,0
3.5299999999999997e-05,0
3.54e-05,4.7600885119602632
3.5499999999999996e-05,4.7602212177149941
3.5599999999999998e-05,4.7610727053241089
3.57e-05,4.7625005944444547
3.5799999999999996e-05,4.764390654156637
3.5899999999999998e-05,4.7666512375980608
3.6000000000000001e-05,4.769208817070326
3.6099999999999997e-05,4.7720044018829624
3.6199999999999999e-05,4.774990664384104
3.6300000000000001e-05,4.7781296341507256
3.6399999999999997e-05,4.7813908480783249
3.65e-05,4.7847498661720653
3.6599999999999995e-05,4.7881870807696361
3.6699999999999998e-05,0
3.68e-05,0
3.6899999999999996e-05,0
3.6999999999999998e-05,0
3.7100000000000001e-05,0
3.7199999999999996e-05,0
3.7299999999999999e-05,0
3.7400000000000001e-05,0
3.7499999999999997e-05,0
3.7599999999999999e-05,0
3.7700000000000002e-05,0
3.7799999999999997e-05,0
3.79e-05,0
3.7999999999999995e-05,0
3.8099999999999998e-05,0
3.82e-05,0
3.8299999999999996e-05,0
3.8399999999999998e-05,0
3.8500000000000001e-05,0
3.8599999999999996e-05,0
3.8699999999999999e-05,0
3.8800000000000001e-05,0
3.8899999999999997e-05,0
3.8999999999999999e-05,0
3.9099999999999995e-05,0
3.9199999999999997e-05,0
3.93e-05,0
3.9399999999999995e-05,4.9284921048744392
3.9499999999999998e-05,4.9281042817885519
3.96e-05,4.9285280125646471
3.9699999999999996e-05,4.9296025925825901
3.9799999999999998e-05,4.9311990891966158
3.9900000000000001e-05,4.9332140601387451
3.9999999999999996e-05,4.9355645140618591
4.0099999999999999e-05,4.9381838674069654
4.0200000000000001e-05,4.9410187005663975
4.0299999999999997e-05,4.9440261553598486
4.0399999999999999e-05,4.9471718470455297
4.0499999999999995e-05,4.9504281891178747
4.0599999999999998e-05,4.9537730492872143
4.07e-05,0
4.0799999999999996e-05,0
4.0899999999999998e-05,0
4.1e-05,0
4.1099999999999996e-05,0
4.1199999999999999e-05,0
4.1300000000000001e-05,0
4.1399999999999997e-05,0
4.1499999999999999e-05,0
4.1599999999999995e-05,0
4.1699999999999997e-05,0
4.18e-05,0
4.1899999999999995e-05,0
4.1999999999999998e-05,0
4.21e-05,0
4.2199999999999996e-05,0
4.2299999999999998e-05,0
4.2400000000000001e-05,0
4.2499999999999996e-05,0
4.2599999999999999e-05,0
4.2700000000000001e-05,0
4.2799999999999997e-05,0
4.2899999999999999e-05,0
4.2999999999999995e-05,0
4.3099999999999997e-05,0
4.32e-05,0
4.3299999999999995e-05,0
4.3399999999999998e-05,5.0873252825111663
4.35e-05,5.0879273796183604
4.3599999999999996e-05,5.0891368109575872
4.3699999999999998e-05,5.0908332478232072
4.3800000000000001e-05,5.0929201506797703
4.3899999999999996e-05,5.0953200663285259
4.3999999999999999e-05,5.09797085440968
4.4100000000000001e-05,5.1008226600588031
4.4199999999999997e-05,5.1038354850515439
4.4299999999999999e-05,5.106977239152398
4.4399999999999995e-05,5.1102221766999278
4.4499999999999997e-05,5.1135496422843438
4.46e-05,5.1169430643996865
4.4699999999999996e-05,0
4.4799999999999998e-05,0
4.49e-05,0
4.4999999999999996e-05,0
4.5099999999999998e-05,0
4.5200000000000001e-05,0
4.5299999999999997e-05,0
4.5399999999999999e-05,0
4.5499999999999995e-05,0
4.5599999999999997e-05,0
4.57e-05,0
4.5799999999999995e-05,0
4.5899999999999998e-05,0
4.6e-05,0
4.6099999999999996e-05,0
4.6199999999999998e-05,0
4.6300000000000001e-05,0
4.6399999999999996e-05,0
4.6499999999999999e-05,0
4.6600000000000001e-05,0
4.6699999999999997e-05,0
4.6799999999999999e-05,0
4.6899999999999995e-05,0
4.6999999999999997e-05,0
4.71e-05,0
4.7199999999999995e-05,0
4.7299999999999998e-05,0
4.74e-05,5.2403868732319276
4.7499999999999996e-05,5.2427511278337668
4.7599999999999998e-05,5.2453673501310458
4.7700000000000001e-05,5.2481854545863111
4.7799999999999996e-05,5.2511652581255603
4.7899999999999999e-05,5.2542745222991982
4.8000000000000001e-05,5.2574873826294102
4.8099999999999997e-05,5.2607830884673348
4.8199999999999999e-05,5.2641449919985126
4.8299999999999995e-05,5.2675597371040208
4.8399999999999997e-05,5.2710166085912853
4.85e-05,5.2745070100870048
4.8599999999999995e-05,5.2780240451416223
4.8699999999999998e-05,0
4.88e-05,0
4.8899999999999996e-05,0
4.8999999999999998e-05,0
4.9100000000000001e-05,0
4.9199999999999997e-05,0
4.9299999999999999e-05,0
4.9399999999999995e-05,0
4.9499999999999997e-05,0
4.9599999999999999e-05,0
4.9699999999999995e-05,0
4.9799999999999998e-05,0
4.99e-05,0
4.9999999999999996e-05,0
5.0099999999999998e-05,0
5.02e-05,0
5.0299999999999996e-05,0
5.0399999999999999e-05,0
5.0500000000000001e-05,0
5.0599999999999997e-05,0
5.0699999999999999e-05,0
5.0799999999999995e-05,0
5.0899999999999997e-05,0
5.1e-05,0
5.1099999999999995e-05,0
5.1199999999999998e-05,0
5.13e-05,0
5.1399999999999996e-05,5.3955263667103885
5.1499999999999998e-05,5.39951719775482
5.1600000000000001e-05,5.4035072278004854
5.1699999999999996e-05,5.4074964562445968
5.1799999999999999e-05,5.4114848832964899
5.1899999999999994e-05,5.4154725090823161
5.1999999999999997e-05,5.4194593336550279
5.2099999999999999e-05,5.4234453570003573
5.2199999999999995e-05,5.4274305790451187
5.2299999999999997e-05,5.4314149996590082
5.24e-05,5.4353986186694501
5.2499999999999995e-05,5.4393814358586221
5.2599999999999998e-05,5.4433634509707236
5.27e-05,0
5.2799999999999996e-05,0
5.2899999999999998e-05,0
5.3000000000000001e-05,0
5.3099999999999996e-05,0
5.3199999999999999e-05,0
5.3299999999999995e-05,0
5.3399999999999997e-05,0
5.3499999999999999e-05,0
5.3599999999999995e-05,0
5.3699999999999997e-05,0
5.38e-05,0
5.3899999999999996e-05,0
5.3999999999999998e-05,0
5.41e-05,0
5.4199999999999996e-05,0
5.4299999999999998e-05,0
5.4399999999999994e-05,0
5.4499999999999997e-05,0
5.4599999999999999e-05,0
5.4699999999999995e-05,0
5.4799999999999997e-05,0
5.49e-05,0
5.4999999999999995e-05,0
5.5099999999999998e-05,0
5.52e-05,0
5.5299999999999996e-05,0
5.5399999999999998e-05,5.5613708388518734
5.5500000000000001e-05,5.5653298988321138
5.5599999999999996e-05,5.569288184295262
5.5699999999999999e-05,5.5732456941300201
5.5799999999999994e-05,5.5772024281326509
5.5899999999999997e-05,5.5811583860301717
5.5999999999999999e-05,5.5851135674886176
5.6099999999999995e-05,5.5890679721162178
5.6199999999999997e-05,5.5930215994748824
5.63e-05,5.5969744490816922
5.6399999999999995e-05,5.6009265204164329
5.6499999999999998e-05,5.6048778129268584
5.66e-05,5.6088283260324125
5.6699999999999996e-05,0
5.6799999999999998e-05,0
5.6900000000000001e-05,0
5.6999999999999996e-05,0
5.7099999999999999e-05,0
5.7199999999999994e-05,0
5.7299999999999997e-05,0
5.7399999999999999e-05,0
5.7499999999999995e-05,0
5.7599999999999997e-05,0
5.77e-05,0
5.7799999999999995e-05,0
5.7899999999999998e-05,0
5.8e-05,0
5.8099999999999996e-05,0
5.8199999999999998e-05,0
5.8299999999999994e-05,0
5.8399999999999997e-05,0
5.8499999999999999e-05,0
5.8599999999999995e-05,0
5.8699999999999997e-05,0
5.8799999999999999e-05,0
5.8899999999999995e-05,0
5.8999999999999998e-05,0
5.91e-05,0
5.9199999999999996e-05,0
5.9299999999999998e-05,0
5.94e-05,5.7262443152904492
5.9499999999999996e-05,5.730172061486849
5.9599999999999999e-05,5.7340990576961932
5.9699999999999994e-05,5.7380253024356556
5.9799999999999997e-05,5.7419507952175142
5.9899999999999999e-05,5.7458755354869879
5.9999999999999995e-05,5.7497995226322072
6.0099999999999997e-05,5.7537227559902835
6.02e-05,5.7576452348505747
6.0299999999999995e-05,5.7615669584681708
6.0399999999999998e-05,5.7654879260609828
6.05e-05,5.7694081368188836
6.0599999999999996e-05,5.7733275899089609
6.0699999999999998e-05,0
6.0800000000000001e-05,0
6.0899999999999996e-05,0
6.0999999999999999e-05,0
6.1099999999999994e-05,0
6.1199999999999997e-05,0
6.1299999999999999e-05,0
6.1400000000000002e-05,0
6.1499999999999991e-05,0
6.1599999999999993e-05,0
6.1699999999999995e-05,0
6.1799999999999998e-05,0
6.19e-05,0
6.2000000000000003e-05,0
6.2099999999999992e-05,0
6.2199999999999994e-05,0
6.2299999999999996e-05,0
6.2399999999999999e-05,0
6.2500000000000001e-05,0
6.2600000000000004e-05,0
6.2699999999999993e-05,0
6.2799999999999995e-05,0
6.2899999999999997e-05,0
6.3e-05,0
6.3100000000000002e-05,0
6.3199999999999991e-05,0
6.3299999999999994e-05,0
6.3399999999999996e-05,5.8901630365798088
6.3499999999999999e-05,5.8940599015372133
6.3600000000000001e-05,5.897956040964095
6.3700000000000003e-05,5.9018514530172039
6.3799999999999992e-05,5.9057461369299098
6.3899999999999995e-05,5.9096400918768968
6.3999999999999997e-05,5.9135333169764266
6.41e-05,5.9174258112990952
6.4200000000000002e-05,5.921317573873365
6.4299999999999991e-05,5.9252086036923046
6.4399999999999993e-05,5.9290988997199046
6.4499999999999996e-05,5.9329884608954542
6.4599999999999998e-05,5.9368772861368768
6.4700000000000001e-05,0
6.4800000000000003e-05,0
6.4899999999999992e-05,0
6.4999999999999994e-05,0
6.5099999999999997e-05,0
6.5199999999999999e-05,0
6.5300000000000002e-05,0
6.539999999999999e-05,0
6.5499999999999993e-05,0
6.5599999999999995e-05,0
6.5699999999999998e-05,0
6.58e-05,0
6.5900000000000003e-05,0
6.5999999999999992e-05,0
6.6099999999999994e-05,0
6.6199999999999996e-05,0
6.6299999999999999e-05,0
6.6400000000000001e-05,0
6.6500000000000004e-05,0
6.6599999999999993e-05,0
6.6699999999999995e-05,0
6.6799999999999997e-05,0
6.69e-05,0
6.7000000000000002e-05,0
6.7099999999999991e-05,0
6.7199999999999994e-05,0
6.7299999999999996e-05,0
6.7399999999999998e-05,6.0531424667733162
6.7500000000000001e-05,6.0570088870505048
6.7600000000000003e-05,6.0608746062492944
6.7699999999999992e-05,6.0647396221658667
6.7799999999999995e-05,6.0686039337627751
6.7899999999999997e-05,6.0724675399421333
6.7999999999999999e-05,6.0763304395535904
6.8100000000000002e-05,6.0801926314033627
6.8199999999999991e-05,6.0840541142586835
6.8299999999999993e-05,6.0879148868557085
6.8399999999999996e-05,6.0917749479051189
6.8499999999999998e-05,6.0956342960946639
6.86e-05,6.0994929300964582
6.8700000000000003e-05,0
6.8799999999999992e-05,0
6.8899999999999994e-05,0
6.8999999999999997e-05,0
6.9099999999999999e-05,0
6.9200000000000002e-05,0
6.929999999999999e-05,0
6.9399999999999993e-05,0
6.9499999999999995e-05,0
6.9599999999999998e-05,0
6.97e-05,0
6.9800000000000003e-05,0
6.9899999999999991e-05,0
6.9999999999999994e-05,0
7.0099999999999996e-05,0
7.0199999999999999e-05,0
7.0300000000000001e-05,0
7.0400000000000004e-05,0
7.0499999999999992e-05,0
7.0599999999999995e-05,0
7.0699999999999997e-05,0
7.08e-05,0
7.0900000000000002e-05,0
7.0999999999999991e-05,0
7.1099999999999994e-05,0
7.1199999999999996e-05,0
7.1299999999999998e-05,0
7.1400000000000001e-05,6.2151977497479045
7.1500000000000003e-05,6.2190341684468473
7.1599999999999992e-05,6.2228699104347625
7.1699999999999995e-05,6.2267049731565205
7.1799999999999997e-05,6.2305393553012216
7.1899999999999999e-05,6.234373055502612
7.2000000000000002e-05,6.2382060723461894
7.2099999999999991e-05,6.2420384043746546
7.2199999999999993e-05,6.2458700500980751
7.2299999999999996e-05,6.2497010079967463
7.2399999999999998e-05,6.2535312765291078
7.25e-05,6.2573608541346442
7.2600000000000003e-05,6.2611897392431786
7.2699999999999992e-05,0
7.2799999999999994e-05,0
7.2899999999999997e-05,0
7.2999999999999999e-05,0
7.3100000000000001e-05,0
7.319999999999999e-05,0
7.3299999999999993e-05,0
7.3399999999999995e-05,0
7.3499999999999998e-05,0
7.36e-05,0
7.3700000000000002e-05,0
7.3799999999999991e-05,0
7.3899999999999994e-05,0
7.3999999999999996e-05,0
7.4099999999999999e-05,0
7.4200000000000001e-05,0
7.429999999999999e-05,0
7.4399999999999992e-05,0
7.4499999999999995e-05,0
7.4599999999999997e-05,0
7.47e-05,0
7.4800000000000002e-05,0
7.4899999999999991e-05,0
7.4999999999999993e-05,0
7.5099999999999996e-05,0
7.5199999999999998e-05,0
7.5300000000000001e-05,0
7.5400000000000003e-05,6.3763437625255825
7.5499999999999992e-05,6.3801506290601111
7.5599999999999994e-05,6.3839568430741149
7.5699999999999997e-05,6.3877624016590557
7.5799999999999999e-05,6.3915673032370179
7.5900000000000002e-05,6.3953715461753475
7.5999999999999991e-05,6.3991751287976655
7.6099999999999993e-05,6.402978049389688
7.6199999999999995e-05,6.4067803062042348
7.6299999999999998e-05,6.4105818974707098
7.64e-05,6.4143828213990703
7.6500000000000003e-05,6.418183076185767
7.6599999999999992e-05,6.4219826600171608
7.6699999999999994e-05,0
7.6799999999999997e-05,0
7.6899999999999999e-05,0
7.7000000000000001e-05,0
7.709999999999999e-05,0
7.7199999999999993e-05,0
7.7299999999999995e-05,0
7.7399999999999998e-05,0
7.75e-05,0
7.7600000000000002e-05,0
7.7699999999999991e-05,0
7.7799999999999994e-05,0
7.7899999999999996e-05,0
7.7999999999999999e-05,0
7.8100000000000001e-05,0
7.819999999999999e-05,0
7.8299999999999992e-05,0
7.8399999999999995e-05,0
7.8499999999999997e-05,0
7.86e-05,0
7.8700000000000002e-05,0
7.8799999999999991e-05,0
7.8899999999999993e-05,0
7.8999999999999996e-05,0
7.9099999999999998e-05,0
7.9200000000000001e-05,0
7.9300000000000003e-05,0
7.9399999999999992e-05,6.5365951120589472
7.9499999999999994e-05,6.5403728812252018
7.9599999999999997e-05,6.5441500217652173
7.9699999999999999e-05,6.5479265304278096
7.9800000000000002e-05,6.5517024053715964
7.9899999999999991e-05,6.555477644705431
7.9999999999999993e-05,6.559252246495558
8.0099999999999995e-05,6.5630262087734437
8.0199999999999998e-05,6.566799529543216
8.03e-05,6.5705722067864887
8.0400000000000003e-05,6.5743442384693083
8.0499999999999992e-05,6.5781156225473083
8.0599999999999994e-05,6.5818863569710038
8.0699999999999996e-05,0
8.0799999999999999e-05,0
8.0900000000000001e-05,0
8.099999999999999e-05,0
8.1099999999999993e-05,0
8.1199999999999995e-05,0
8.1299999999999997e-05,0
8.14e-05,0
8.1500000000000002e-05,0
8.1599999999999991e-05,0
8.1699999999999994e-05,0
8.1799999999999996e-05,0
8.1899999999999999e-05,0
8.2000000000000001e-05,0
8.209999999999999e-05,0
8.2199999999999992e-05,0
8.2299999999999995e-05,0
8.2399999999999997e-05,0
8.25e-05,0
8.2600000000000002e-05,0
8.2699999999999991e-05,0
8.2799999999999993e-05,0
8.2899999999999996e-05,0
8.2999999999999998e-05,0
8.3100000000000001e-05,0
8.3199999999999989e-05,0
8.3299999999999992e-05,0
8.3399999999999994e-05,6.6959661145738334
8.3499999999999997e-05,6.6997152452967095
8.3599999999999999e-05,6.7034637708851275
8.3700000000000002e-05,6.707211687754298
8.379999999999999e-05,6.7109589938073029
8.3899999999999993e-05,6.7147056869002864
8.3999999999999995e-05,6.7184517648483428
8.4099999999999998e-05,6.7221972254358509
8.42e-05,6.7259420664225988
8.4300000000000003e-05,6.7296862855495734
8.4399999999999992e-05,6.7334298805448487
8.4499999999999994e-05,6.7371728491304523
8.4599999999999996e-05,6.7409151890247827
8.4699999999999999e-05,0
8.4800000000000001e-05,0
8.489999999999999e-05,0
8.4999999999999993e-05,0
8.5099999999999995e-05,0
8.5199999999999997e-05,0
8.53e-05,0
8.5400000000000002e-05,0
8.5499999999999991e-05,0
8.5599999999999994e-05,0
8.5699999999999996e-05,0
8.5799999999999998e-05,0
8.5900000000000001e-05,0
8.599999999999999e-05,0
8.6099999999999992e-05,0
8.6199999999999995e-05,0
8.6299999999999997e-05,0
8.6399999999999999e-05,0
8.6500000000000002e-05,0
8.6599999999999991e-05,0
8.6699999999999993e-05,0
8.6799999999999996e-05,0
8.6899999999999998e-05,0
8.7000000000000001e-05,0
8.7099999999999989e-05,0
8.7199999999999992e-05,0
8.7299999999999994e-05,0
8.7399999999999997e-05,6.8544707685800503
8.7499999999999999e-05,6.858191722558459
8.7600000000000002e-05,6.8619120943849881
8.769999999999999e-05,6.8656318801523657
8.7799999999999993e-05,6.8693510775155264
8.7899999999999995e-05,6.873069684084566
8.7999999999999998e-05,6.8767876974341187
8.81e-05,6.8805051151081944
8.8200000000000003e-05,6.8842219346296973
8.8299999999999991e-05,6.8879381535062727
8.8399999999999994e-05,6.8916537692354822
8.8499999999999996e-05,6.8953687793119061
8.8599999999999999e-05,6.89908318123085
8.8700000000000001e-05,0
8.879999999999999e-05,0
8.8899999999999992e-05,0
8.8999999999999995e-05,0
8.9099999999999997e-05,0
8.92e-05,0
8.9300000000000002e-05,0
8.9399999999999991e-05,0
8.9499999999999994e-05,0
8.9599999999999996e-05,0
8.9699999999999998e-05,0
8.9800000000000001e-05,0
8.989999999999999e-05,0
8.9999999999999992e-05,0
9.0099999999999995e-05,0
9.0199999999999997e-05,0
9.0299999999999999e-05,0
9.0400000000000002e-05,0
9.0499999999999991e-05,0
9.0599999999999993e-05,0
