"Time","Q7:Device voltage"
2.1299999999999999e-05,0.025008610800656448
2.1399999999999998e-05,0.026246234319239808
2.1499999999999997e-05,0.0274154182866716
2.16e-05,0.02852094112328131
2.1699999999999999e-05,0.029567246339743839
2.1799999999999998e-05,0.030558466010470273
2.19e-05,0.031498442595767812
2.1999999999999999e-05,0.032390749241664567
2.2099999999999998e-05,0.033238708649450881
2.2199999999999998e-05,0.034045410631944266
2.23e-05,0.034813728427402012
2.2399999999999999e-05,0.035546333880822449
2.2499999999999998e-05,0.036245711556556558
2.26e-05,0.036914171863995641
2.27e-05,0.037553863260624466
2.2799999999999999e-05,0.038166783602986469
2.2899999999999998e-05,0.038754790699673351
2.3e-05,0.039319612124701107
2.3099999999999999e-05,0
2.3199999999999998e-05,0
2.3300000000000001e-05,0
2.34e-05,0
2.3499999999999999e-05,0
2.3599999999999998e-05,0
2.37e-05,0
2.3799999999999999e-05,0
2.3899999999999998e-05,0
2.4000000000000001e-05,0
2.41e-05,0
2.4199999999999999e-05,0
2.4299999999999998e-05,0
2.44e-05,0
2.4499999999999999e-05,0
2.4599999999999998e-05,0
2.4699999999999997e-05,0
2.48e-05,0
2.4899999999999999e-05,0
2.4999999999999998e-05,0
2.51e-05,0.029210873328085876
2.5199999999999999e-05,0.030974862348210657
2.5299999999999998e-05,0.032638094966209452
2.5399999999999997e-05,0.034207609948276999
2.55e-05,0.035689952722529998
2.5599999999999999e-05,0.037091209975574309
2.5699999999999998e-05,0.038417041790065005
2.58e-05,0.039672711549011863
2.5899999999999999e-05,0.040863113726059594
2.5999999999999998e-05,0.041992799748591464
2.6099999999999997e-05,0.043066002033703948
2.62e-05,0.04408665634386897
2.6299999999999999e-05,0.045058422582282778
2.6399999999999998e-05,0.045984704111075643
2.65e-05,0.046868665742911396
2.6599999999999999e-05,0.047713250451006849
2.6699999999999998e-05,0.048521194923174756
2.6799999999999998e-05,0.049295044009792441
2.69e-05,0.050037164168546394
2.6999999999999999e-05,0.050749755971367168
2.7099999999999998e-05,0
2.7199999999999997e-05,0
2.73e-05,0
2.7399999999999999e-05,0
2.7499999999999998e-05,0
2.76e-05,0
2.7699999999999999e-05,0
2.7799999999999998e-05,0
2.7899999999999997e-05,0
2.8e-05,0
2.8099999999999999e-05,0
2.8199999999999998e-05,0
2.83e-05,0
2.8399999999999999e-05,0
2.8499999999999998e-05,0
2.8599999999999997e-05,0
2.87e-05,0
2.8799999999999999e-05,0
2.8899999999999998e-05,0
2.9e-05,0.036015667935196449
2.9099999999999999e-05,0.038555703833674182
2.9199999999999998e-05,0.040633577973375828
2.9299999999999997e-05,0.0425933238127051
2.94e-05,0.044443192698058943
2.9499999999999999e-05,0.046190857656982366
2.9599999999999998e-05,0.047843453938722559
2.97e-05,0.049407616698194691
2.9799999999999999e-05,0.050889516044697651
2.9899999999999998e-05,0.05229488963144821
2.9999999999999997e-05,0.053629072963605341
3.01e-05,0.054897027579479812
3.0199999999999999e-05,0.056103367254671091
3.0299999999999998e-05,0.057252382377847473
3.04e-05,0.058348062611282156
3.0499999999999999e-05,0.059394117966674466
3.0599999999999998e-05,0.060393998399071537
3.0700000000000001e-05,0.061350912038679414
3.0799999999999996e-05,0.062267842127689953
3.0899999999999999e-05,0.06314756279035133
3.1000000000000001e-05,0.063992653682202444
3.1099999999999997e-05,0
3.1199999999999999e-05,0
3.1300000000000002e-05,0
3.1399999999999998e-05,0
3.15e-05,0
3.1599999999999996e-05,0
3.1699999999999998e-05,0
3.18e-05,0
3.1899999999999996e-05,0
3.1999999999999999e-05,0
3.2100000000000001e-05,0
3.2199999999999997e-05,0
3.2299999999999999e-05,0
3.2400000000000001e-05,0
3.2499999999999997e-05,0
3.26e-05,0
3.2699999999999995e-05,0
3.2799999999999998e-05,0
3.29e-05,0
3.2999999999999996e-05,0
3.3099999999999998e-05,0.049493141646073352
3.3200000000000001e-05,0.051886508101890258
3.3299999999999996e-05,0.054144342952117119
3.3399999999999999e-05,0.056276111986531908
3.3500000000000001e-05,0.058290617554385089
3.3599999999999997e-05,0.06019604507500699
3.3699999999999999e-05,0.06200000626583306
3.3800000000000002e-05,0.06370957935731858
3.3899999999999997e-05,0.065331346466685092
3.4e-05,0.066871428380385969
3.4099999999999995e-05,0.068335516872989804
3.4199999999999998e-05,0.069728904773671621
3.43e-05,0.071056513925634196
3.4399999999999996e-05,0.072322921184275954
3.4499999999999998e-05,0.073532382593727089
3.4600000000000001e-05,0.074688855867398971
3.4699999999999996e-05,0.07579602129876914
3.4799999999999999e-05,0.076857301198900232
3.4900000000000001e-05,0.077875877975953883
3.4999999999999997e-05,0.078854710952784818
3.5099999999999999e-05,0
3.5200000000000002e-05,0
3.5299999999999997e-05,0
3.54e-05,0
3.5499999999999996e-05,0
3.5599999999999998e-05,0
3.57e-05,0
3.5799999999999996e-05,0
3.5899999999999998e-05,0
3.6000000000000001e-05,0
3.6099999999999997e-05,0
3.6199999999999999e-05,0
3.6300000000000001e-05,0
3.6399999999999997e-05,0
3.65e-05,0
3.6599999999999995e-05,0
3.6699999999999998e-05,0
3.68e-05,0
3.6899999999999996e-05,0
3.6999999999999998e-05,0.058732550747133988
3.7100000000000001e-05,0.06197700093680366
3.7199999999999996e-05,0.064692042086321913
3.7299999999999999e-05,0.06725378753315911
3.7400000000000001e-05,0.069672942451074305
3.7499999999999997e-05,0.071959461701232866
3.7599999999999999e-05,0.074122602438708274
3.7700000000000002e-05,0.076170973011783605
3.7799999999999997e-05,0.078112578405494487
3.79e-05,0.079954862558521356
3.7999999999999995e-05,0.081704747661424146
3.8099999999999998e-05,0.083368670722988564
3.82e-05,0.084952617568821623
3.8299999999999996e-05,0.086462154470312497
3.8399999999999998e-05,0.087902457537600398
3.8500000000000001e-05,0.089278340064812153
3.8599999999999996e-05,0.090594277947817228
3.8699999999999999e-05,0.091854433345431336
3.8800000000000001e-05,0.093062676651644013
3.8899999999999997e-05,0.094222606954227059
3.8999999999999999e-05,0.095337571033551186
3.9099999999999995e-05,0
3.9199999999999997e-05,0
3.93e-05,0
3.9399999999999995e-05,0
3.9499999999999998e-05,0
3.96e-05,0
3.9699999999999996e-05,0
3.9799999999999998e-05,0
3.9900000000000001e-05,0
3.9999999999999996e-05,0
4.0099999999999999e-05,0
4.0200000000000001e-05,0
4.0299999999999997e-05,0
4.0399999999999999e-05,0
4.0499999999999995e-05,0
4.0599999999999998e-05,0
4.07e-05,0
4.0799999999999996e-05,0
4.0899999999999998e-05,0
4.1e-05,0.072420854562991424
4.1099999999999996e-05,0.076027492648548731
4.1199999999999999e-05,0.079070147855076711
4.1300000000000001e-05,0.081941390839784717
4.1399999999999997e-05,0.084653190500537961
4.1499999999999999e-05,0.087216676864444606
4.1599999999999995e-05,0.08964219989397143
4.1699999999999997e-05,0.091939384139809552
4.18e-05,0.094117179566941628
4.1899999999999995e-05,0.096183908865137335
4.1999999999999998e-05,0.098147311383003852
4.21e-05,0.1000145840064319
4.2199999999999996e-05,0.1017924191836129
4.2299999999999998e-05,0.10348704026802134
4.2400000000000001e-05,0.10510423441389546
4.2499999999999996e-05,0.10664938310027133
4.2599999999999999e-05,0.10812749061258646
4.2700000000000001e-05,0.10954321043704478
4.2799999999999997e-05,0.11090086985821847
4.2899999999999999e-05,0.11220449282835444
4.2999999999999995e-05,0.11345782121124738
4.3099999999999997e-05,0
4.32e-05,0
4.3299999999999995e-05,0
4.3399999999999998e-05,0
4.35e-05,0
4.3599999999999996e-05,0
4.3699999999999998e-05,0
4.3800000000000001e-05,0
4.3899999999999996e-05,0
4.3999999999999999e-05,0
4.4100000000000001e-05,0
4.4199999999999997e-05,0
4.4299999999999999e-05,0
4.4399999999999995e-05,0
4.4499999999999997e-05,0
4.46e-05,0
4.4699999999999996e-05,0
4.4799999999999998e-05,0
4.49e-05,0
4.4999999999999996e-05,0
4.5099999999999998e-05,0.091666183735788456
4.5200000000000001e-05,0.095041889957917375
4.5299999999999997e-05,0.098227741635497481
4.5399999999999999e-05,0.1012369939075812
4.5499999999999995e-05,0.10408197287873627
4.5599999999999997e-05,0.10677414074598236
4.57e-05,0.10932415636056327
4.5799999999999995e-05,0.11174193149762952
4.5899999999999998e-05,0.11403668322401203
4.6e-05,0.11621698258735953
4.6099999999999996e-05,0.11829079988394356
4.6199999999999998e-05,0.12026554675155667
4.6300000000000001e-05,0.12214811534075808
4.6399999999999996e-05,0.12394491469329379
4.6499999999999999e-05,0.12566190462236948
4.6600000000000001e-05,0.12730462717168997
4.6699999999999997e-05,0.128878235923402
4.6799999999999999e-05,0.13038752318239372
4.6899999999999995e-05,0.1318369453214393
4.6999999999999997e-05,0.13323064632193549
4.71e-05,0
4.7199999999999995e-05,0
4.7299999999999998e-05,0
4.74e-05,0
4.7499999999999996e-05,0
4.7599999999999998e-05,0
4.7700000000000001e-05,0
4.7799999999999996e-05,0
4.7899999999999999e-05,0
4.8000000000000001e-05,0
4.8099999999999997e-05,0
4.8199999999999999e-05,0
4.8299999999999995e-05,0
4.8399999999999997e-05,0
4.85e-05,0
4.8599999999999995e-05,0
4.8699999999999998e-05,0
4.88e-05,0
4.8899999999999996e-05,0
4.8999999999999998e-05,0.10456383685963344
4.9100000000000001e-05,0.10891246322974013
4.9199999999999997e-05,0.11262614346645261
4.9299999999999999e-05,0.11613122860230592
4.9399999999999995e-05,0.11944228056299418
4.9499999999999997e-05,0.12257284064995487
4.9599999999999999e-05,0.12553550109022016
4.9699999999999995e-05,0.12834197156357749
4.9799999999999998e-05,0.13100314101441976
4.99e-05,0.13352913521224938
4.9999999999999996e-05,0.13592937018731349
5.0099999999999998e-05,0.13821260200732022
5.02e-05,0.14038697301322045
5.0299999999999996e-05,0.14246005482135665
5.0399999999999999e-05,0.14443888833888385
5.0500000000000001e-05,0.14633002092952774
5.0599999999999997e-05,0.1481395410188584
5.0699999999999999e-05,0.1498731102609194
5.0799999999999995e-05,0.15153599341981144
5.0899999999999997e-05,0.15313308621215452
5.1e-05,0.15466894116030597
5.1099999999999995e-05,0
5.1199999999999998e-05,0
5.13e-05,0
5.1399999999999996e-05,0
5.1499999999999998e-05,0
5.1600000000000001e-05,0
5.1699999999999996e-05,0
5.1799999999999999e-05,0
5.1899999999999994e-05,0
5.1999999999999997e-05,0
5.2099999999999999e-05,0
5.2199999999999995e-05,0
5.2299999999999997e-05,0
5.24e-05,0
5.2499999999999995e-05,0
5.2599999999999998e-05,0
5.27e-05,0
5.2799999999999996e-05,0
5.2899999999999998e-05,0
5.3000000000000001e-05,0.12305600776853942
5.3099999999999996e-05,0.12778336170636578
5.3199999999999999e-05,0.13183942711566526
5.3299999999999995e-05,0.13566788610496444
5.3399999999999997e-05,0.13928462603719965
5.3499999999999999e-05,0.14270442073068448
5.3599999999999995e-05,0.14594100857028511
5.3699999999999997e-05,0.14900716504380759
5.38e-05,0.15191477021623573
5.3899999999999996e-05,0.15467487149369444
5.3999999999999998e-05,0.15729774196268179
5.41e-05,0.15979293467100456
5.4199999999999996e-05,0.16216933307083628
5.4299999999999998e-05,0.16443519795238806
5.4399999999999994e-05,0.16659821107589132
5.4499999999999997e-05,0.16866551576506725
5.4599999999999999e-05,0.17064375460384335
5.4699999999999995e-05,0.17253910456834176
5.4799999999999997e-05,0.17435730963404392
5.49e-05,0.17610371112954815
5.4999999999999995e-05,0.17778327593640639
5.5099999999999998e-05,0
5.52e-05,0
5.5299999999999996e-05,0
5.5399999999999998e-05,0
5.5500000000000001e-05,0
5.5599999999999996e-05,0
5.5699999999999999e-05,0
5.5799999999999994e-05,0
5.5899999999999997e-05,0
5.5999999999999999e-05,0
5.6099999999999995e-05,0
5.6199999999999997e-05,0
5.63e-05,0
5.6399999999999995e-05,0
5.6499999999999998e-05,0
5.66e-05,0
5.6699999999999996e-05,0
5.6799999999999998e-05,0
5.6900000000000001e-05,0
5.6999999999999996e-05,0
5.7099999999999999e-05,0.14829355736890096
5.7199999999999994e-05,0.15269591045421871
5.7299999999999997e-05,0.15685140240807086
5.7399999999999999e-05,0.16077726273735254
5.7499999999999995e-05,0.16448951335607753
5.7599999999999997e-05,0.16800305325958667
5.77e-05,0.17133173718126504
5.7799999999999995e-05,0.17448844880811606
5.7899999999999998e-05,0.17748516882459792
5.8e-05,0.18033303818253271
5.8099999999999996e-05,0.18304241695986606
5.8199999999999998e-05,0.18562293908912839
5.8299999999999994e-05,0.18808356321881023
5.8399999999999997e-05,0.19043262006139883
5.8499999999999999e-05,0.19267785640081059
5.8599999999999995e-05,0.19482647599303846
5.8699999999999997e-05,0.1968851776350273
5.8799999999999999e-05,0.19886019055720877
5.8899999999999995e-05,0.20075730731024688
5.8999999999999998e-05,0.20258191439024592
5.91e-05,0
5.9199999999999996e-05,0
5.9299999999999998e-05,0
5.94e-05,0
5.9499999999999996e-05,0
5.9599999999999999e-05,0
5.9699999999999994e-05,0
5.9799999999999997e-05,0
5.9899999999999999e-05,0
5.9999999999999995e-05,0
6.0099999999999997e-05,0
6.02e-05,0
6.0299999999999995e-05,0
6.0399999999999998e-05,0
6.05e-05,0
6.0599999999999996e-05,0
6.0699999999999998e-05,0
6.0800000000000001e-05,0
6.0899999999999996e-05,0
6.0999999999999999e-05,0.16495778438205702
6.1099999999999994e-05,0.17045539513987684
6.1199999999999997e-05,0.1752074334188474
6.1299999999999999e-05,0.17969313966954786
6.1400000000000002e-05,0.18393110037307536
6.1499999999999991e-05,0.18793859931261372
6.1599999999999993e-05,0.19173170887808172
6.1699999999999995e-05,0.19532537499496053
6.1799999999999998e-05,0.19873349605008439
6.19e-05,0.2019689963138851
6.2000000000000003e-05,0.20504389418730465
6.2099999999999992e-05,0.20796936569544766
6.2199999999999994e-05,0.21075580352069664
6.2299999999999996e-05,0.21341287189141217
6.2399999999999999e-05,0.21594955762555446
6.2500000000000001e-05,0.21837421762508041
6.2600000000000004e-05,0.22069462304576282
6.2699999999999993e-05,0.2229180002568785
6.2799999999999995e-05,0.22505106908684455
6.2899999999999997e-05,0.22710007831461451
6.3e-05,0.22907083867158312
6.3100000000000002e-05,0
6.3199999999999991e-05,0
6.3299999999999994e-05,0
6.3399999999999996e-05,0
6.3499999999999999e-05,0
6.3600000000000001e-05,0
6.3700000000000003e-05,0
6.3799999999999992e-05,0
6.3899999999999995e-05,0
6.3999999999999997e-05,0
6.41e-05,0
6.4200000000000002e-05,0
6.4299999999999991e-05,0
6.4399999999999993e-05,0
6.4499999999999996e-05,0
6.4599999999999998e-05,0
6.4700000000000001e-05,0
6.4800000000000003e-05,0
6.4899999999999992e-05,0
6.4999999999999994e-05,0.18839082512565375
6.5099999999999997e-05,0.19427890908094245
6.5199999999999999e-05,0.19938352923071315
6.5300000000000002e-05,0.20420215730574195
6.539999999999999e-05,0.20875474966454657
6.5499999999999993e-05,0.21305986396837703
6.5599999999999995e-05,0.21713475722915451
6.5699999999999998e-05,0.22099547693744778
6.58e-05,0.22465694585775575
6.5900000000000003e-05,0.22813304084200461
6.5999999999999992e-05,0.23143666607890509
6.6099999999999994e-05,0.23457982132812255
6.6199999999999996e-05,0.23757366524411985
6.6299999999999999e-05,0.24042857436112003
6.6400000000000001e-05,0.24315419788134912
6.6500000000000004e-05,0.24575950864887755
6.6599999999999993e-05,0.24825285055458055
6.6699999999999995e-05,0.25064198261364717
6.6799999999999997e-05,0.25293411992738651
6.69e-05,0.25513597184915993
6.7000000000000002e-05,0.25725377739815247
6.7099999999999991e-05,0
6.7199999999999994e-05,0
6.7299999999999996e-05,0
6.7399999999999998e-05,0
6.7500000000000001e-05,0
6.7600000000000003e-05,0
6.7699999999999992e-05,0
6.7799999999999995e-05,0
6.7899999999999997e-05,0
6.7999999999999999e-05,0
6.8100000000000002e-05,0
6.8199999999999991e-05,0
6.8299999999999993e-05,0
6.8399999999999996e-05,0
6.8499999999999998e-05,0
6.86e-05,0
6.8700000000000003e-05,0
6.8799999999999992e-05,0
6.8899999999999994e-05,0
6.8999999999999997e-05,0.21349042386832345
6.9099999999999999e-05,0.21977184699797034
6.9200000000000002e-05,0.22523144945234794
6.929999999999999e-05,0.23038523743477107
6.9399999999999993e-05,0.23525454825126305
6.9499999999999995e-05,0.23985922373210034
6.9599999999999998e-05,0.24421771503503875
6.97e-05,0.24834718014569754
6.9800000000000003e-05,0.25226357444155512
6.9899999999999991e-05,0.25598173501444943
6.9999999999999994e-05,0.25951545902652179
7.0099999999999996e-05,0.26287757663071742
7.0199999999999999e-05,0.26608001860141439
7.0300000000000001e-05,0.26913387956516172
7.0400000000000004e-05,0.27204947639447991
7.0499999999999992e-05,0.27483640287183975
7.0599999999999995e-05,0.27750358026834832
7.0699999999999997e-05,0.28005930453364647
7.08e-05,0.28251129005735037
7.0900000000000002e-05,0.2848667104535812
7.0999999999999991e-05,0.28713223649637004
7.1099999999999994e-05,0
7.1199999999999996e-05,0
7.1299999999999998e-05,0
7.1400000000000001e-05,0
7.1500000000000003e-05,0
7.1599999999999992e-05,0
7.1699999999999995e-05,0
7.1799999999999997e-05,0
7.1899999999999999e-05,0
7.2000000000000002e-05,0
7.2099999999999991e-05,0
7.2199999999999993e-05,0
7.2299999999999996e-05,0
7.2399999999999998e-05,0
7.25e-05,0
7.2600000000000003e-05,0
7.2699999999999992e-05,0
7.2799999999999994e-05,0
7.2899999999999997e-05,0
7.2999999999999999e-05,0.24026258633850989
7.3100000000000001e-05,0.2469396975851221
7.319999999999999e-05,0.25275619160562529
7.3299999999999993e-05,0.25824691299618641
7.3399999999999995e-05,0.26343458922611734
7.3499999999999998e-05,0.26834035481217205
7.36e-05,0.27298386304211064
7.3700000000000002e-05,0.2773833897456533
7.3799999999999991e-05,0.28155592983581212
7.3899999999999994e-05,0.28551728703286916
7.3999999999999996e-05,0.28928215741394797
7.4099999999999999e-05,0.29286420699988441
7.4200000000000001e-05,0.29627614390487839
7.429999999999999e-05,0.2995297855448239
7.4399999999999992e-05,0.30263612101610288
7.4499999999999995e-05,0.30560536912884739
7.4599999999999997e-05,0.30844703237734217
7.47e-05,0.31116994719764995
7.4800000000000002e-05,0.31378233059454919
7.4899999999999991e-05,0.31629182358599933
7.4999999999999993e-05,0.31870553152493603
7.5099999999999996e-05,0
7.5199999999999998e-05,0
7.5300000000000001e-05,0
7.5400000000000003e-05,0
7.5499999999999992e-05,0
7.5599999999999994e-05,0
7.5699999999999997e-05,0
7.5799999999999999e-05,0
7.5900000000000002e-05,0
7.5999999999999991e-05,0
7.6099999999999993e-05,0
7.6199999999999995e-05,0
7.6299999999999998e-05,0
7.64e-05,0
7.6500000000000003e-05,0
7.6599999999999992e-05,0
7.6699999999999994e-05,0
7.6799999999999997e-05,0
7.6899999999999999e-05,0
7.7000000000000001e-05,0.26871108273307415
7.709999999999999e-05,0.27578571931379053
7.7199999999999993e-05,0.28196052853048731
7.7299999999999995e-05,0.28778949756406191
7.7399999999999998e-05,0.2932967513423923
7.75e-05,0.29850472395964994
7.7600000000000002e-05,0.30343427716464022
7.7699999999999991e-05,0.3081048105528566
7.7799999999999994e-05,0.31253436402499329
7.7899999999999996e-05,0.31673971310323468
7.7999999999999999e-05,0.32073645751896773
7.8100000000000001e-05,0.32453910358429833
7.819999999999999e-05,0.3281611408824196
7.8299999999999992e-05,0.33161511343723737
7.8399999999999995e-05,0.33491268608760105
7.8499999999999997e-05,0.33806470597017541
7.86e-05,0.3410812599278375
7.8700000000000002e-05,0.3439717277465415
7.8799999999999991e-05,0.34674483168786474
7.8899999999999993e-05,0.34940868261989855
7.8999999999999996e-05,0.35197082283474995
7.9099999999999998e-05,0
7.9200000000000001e-05,0
7.9300000000000003e-05,0
7.9399999999999992e-05,0
7.9499999999999994e-05,0
7.9599999999999997e-05,0
7.9699999999999999e-05,0
7.9800000000000002e-05,0
7.9899999999999991e-05,0
7.9999999999999993e-05,0
8.0099999999999995e-05,0
8.0199999999999998e-05,0
8.03e-05,0
8.0400000000000003e-05,0
8.0499999999999992e-05,0
8.0599999999999994e-05,0
8.0699999999999996e-05,0
8.0799999999999999e-05,0
8.0900000000000001e-05,0
8.099999999999999e-05,0
8.1099999999999993e-05,0.3063109716084319
8.1199999999999995e-05,0.31284503997717256
8.1299999999999997e-05,0.31901311720651931
8.14e-05,0.32484073128466617
8.1500000000000002e-05,0.3303516209772418
8.1599999999999991e-05,0.33556786128332994
8.1699999999999994e-05,0.34050998002250094
8.1799999999999996e-05,0.3451970662476434
8.1899999999999999e-05,0.34964687106048264
8.2000000000000001e-05,0.35387590147865255
8.209999999999999e-05,0.35789950743976207
8.2199999999999992e-05,0.36173196301862282
8.2299999999999995e-05,0.36538654181455754
8.2399999999999997e-05,0.36887558702281931
8.25e-05,0.37221057666322793
8.2600000000000002e-05,0.37540218416081228
8.2699999999999991e-05,0.37846033483660246
8.2799999999999993e-05,0.38139425822726025
8.2899999999999996e-05,0.38421253691859675
8.2999999999999998e-05,0.38692315182317721
8.3100000000000001e-05,0
8.3199999999999989e-05,0
8.3299999999999992e-05,0
8.3399999999999994e-05,0
8.3499999999999997e-05,0
8.3599999999999999e-05,0
8.3700000000000002e-05,0
